query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
tr|A0A7P0TB26|A0A7P0TB26_HUMAN,6I7S_B,2.3e-68,451.72,101.10,59.89,91.96
tr|A0A804HIH3|A0A804HIH3_HUMAN,3U9S_F,8.8e-50,364.32,245.44,69.13,234.31
tr|A0A804HK17|A0A804HK17_HUMAN,6P2R_A,2.3e-12,112.43,101.29,15.76,99.95
tr|A0A8I5KRU7|A0A8I5KRU7_HUMAN,6X0V_H,1.8e-248,2217.8,2217.80,0.00,2217.80
tr|A0A8I5KSZ4|A0A8I5KSZ4_HUMAN,4C7N_B,1.1e-14,106.19,80.56,18.25,78.64
tr|A0A8I5KW00|A0A8I5KW00_HUMAN,3F8U_C,1.1e-63,407.07,97.63,44.77,91.93
tr|A0A8Q3WKZ6|A0A8Q3WKZ6_HUMAN,3IAR_A,8.6e-34,229.44,174.74,25.26,173.07
tr|A0A8V8TMM5|A0A8V8TMM5_HUMAN,6DU6_C,6.5e-72,506.58,376.58,81.65,357.09
tr|A0A994J6B4|A0A994J6B4_HUMAN,7K95_B,4.8e-17,121.16,121.16,0.00,121.16
sp|A6NGA9|TM202_HUMAN,6NJM_F,2e-07,76.48,68.94,4.57,68.79
sp|A6NGR9|MROH6_HUMAN,7NRC_A,0.0003,79.66,NaN,NaN,NaN
sp|A6NJU9|NPB13_HUMAN,2YWF_A,32.0,39.33,NaN,NaN,NaN
tr|A8MQ02|A8MQ02_HUMAN,4LL8_A,5.4e-37,328.62,149.50,76.02,132.69
tr|A8MXH5|A8MXH5_HUMAN,3HR2_B,1.2e-54,474.72,372.79,49.68,369.78
tr|B0L652|B0L652_HUMAN,3WYR_B,6.6e-19,119.02,69.93,17.46,68.03
tr|B1ALU1|B1ALU1_HUMAN,6VHH_B,7.5e-143,1142.38,186.51,135.60,152.94
tr|B3KQ51|B3KQ51_HUMAN,4JA7_A,7.7e-51,322.98,199.39,84.03,177.04
tr|B4DGP2|B4DGP2_HUMAN,7FII_R,3.1e-38,293.07,141.75,20.93,140.27
sp|B4DX44|ZN736_HUMAN,6QNX_C,2e-43,347.34,97.57,49.12,88.03
tr|B8A595|B8A595_HUMAN,7DRT_A,1.2e-89,590.43,537.21,82.07,529.57
tr|B8ZZF5|B8ZZF5_HUMAN,7NKX_Z,7.8,38.92,NaN,NaN,NaN
tr|B9VVT8|B9VVT8_HUMAN,7KW7_F,3.6e-23,171.03,79.09,45.36,68.74
tr|C9IYI4|C9IYI4_HUMAN,6D90_b,3.8e-16,111.43,97.51,6.79,97.28
tr|C9J6Q8|C9J6Q8_HUMAN,3AY5_A,6.1e-06,68.52,68.52,0.00,68.52
tr|C9J8F0|C9J8F0_HUMAN,7AO8_B,4.1e-34,230.08,155.56,28.79,153.17
tr|C9J9V6|C9J9V6_HUMAN,7JTK_i,1.3e-21,165.94,100.32,13.96,99.53
tr|C9JA08|C9JA08_HUMAN,6LQM_3,1.1e-114,840.77,736.68,161.45,712.03
tr|C9JBF5|C9JBF5_HUMAN,2PE4_A,1.2e-19,145.51,126.56,10.99,126.12
tr|C9JFN2|C9JFN2_HUMAN,3V56_C,1.6e-05,59.76,NaN,NaN,NaN
tr|C9JJG2|C9JJG2_HUMAN,7VBB_B,5.9e-19,151.12,115.72,35.40,110.18
tr|C9JKE2|C9JKE2_HUMAN,5GVE_A,3.5e-18,133.53,82.43,20.87,80.29
tr|C9JPQ4|C9JPQ4_HUMAN,7VPK_A,2.7e-08,87.49,87.10,0.55,87.10
tr|D3YTB5|D3YTB5_HUMAN,6BFN_B,1.1e-49,319.78,173.26,15.28,172.70
tr|D6R9R1|D6R9R1_HUMAN,3U9S_F,4.8e-38,284.34,182.70,57.27,172.47
tr|D6RA57|D6RA57_HUMAN,6LU8_R,1.7e-33,216.79,192.74,34.01,189.44
tr|D6RAZ6|D6RAZ6_HUMAN,1Q5C_B,6.9,29.68,NaN,NaN,NaN
tr|D6REE2|D6REE2_HUMAN,7AOH_A,170.0,28.42,NaN,NaN,NaN
tr|E7EMR3|E7EMR3_HUMAN,6VHH_B,8.5e-170,1333.68,200.79,153.47,163.07
tr|E7ERK1|E7ERK1_HUMAN,3BXJ_B,3e-39,293.05,93.37,54.71,83.70
tr|E7EUC7|E7EUC7_HUMAN,2I5K_B,1.5e-72,507.03,316.50,132.18,288.70
tr|E9PJL7|E9PJL7_HUMAN,2YGD_R,1.4e-16,106.58,69.97,21.75,66.70
tr|E9PKY6|E9PKY6_HUMAN,6OFB_B,3.3e-29,226.4,93.20,36.82,88.19
tr|E9PP02|E9PP02_HUMAN,4V61_BY,28.0,28.4,NaN,NaN,NaN
tr|E9PQ02|E9PQ02_HUMAN,7NJ1_A,0.12,53.27,NaN,NaN,NaN
tr|F5GYK3|F5GYK3_HUMAN,2JP0_A,2.9e-10,71.21,71.21,0.00,71.21
tr|F5GYR3|F5GYR3_HUMAN,6ELZ_q,1.4e-41,319.14,110.34,44.97,105.11
tr|F5H047|F5H047_HUMAN,3Q2T_C,1.7e-18,133.27,94.40,27.51,90.80
tr|F5H0K0|F5H0K0_HUMAN,2H8R_A,2e-31,236.4,156.61,68.69,141.63
tr|F5H4K7|F5H4K7_HUMAN,5NUS_A,2.7e-29,210.54,166.01,27.51,163.70
tr|F5H8B4|F5H8B4_HUMAN,6FUL_A,2.5e-105,842.87,117.40,102.05,103.22
tr|F8VSC8|F8VSC8_HUMAN,7BR3_A,1.8e-13,105.58,82.24,6.72,81.96
tr|F8VSJ1|F8VSJ1_HUMAN,2MKD_A,4.5e-05,45.26,NaN,NaN,NaN
tr|F8VXJ2|F8VXJ2_HUMAN,6T90_K,4.4e-06,76.17,58.19,6.82,57.83
sp|F8WBI6|GOG8N_HUMAN,6K06_A,1.1e-08,73.59,71.22,2.37,71.18
tr|F8WD26|F8WD26_HUMAN,1P5S_A,4.4e-08,90.15,76.04,9.36,75.46
tr|F8WDL5|F8WDL5_HUMAN,7A23_C,9.7e-19,137.16,80.01,20.60,77.60
tr|G3V2A6|G3V2A6_HUMAN,6L4H_A,1.9e-11,87.44,76.05,6.76,75.76
tr|G3V2J6|G3V2J6_HUMAN,6N0N_B,8.1e-39,273.21,224.93,41.98,221.10
tr|G3V3C0|G3V3C0_HUMAN,2Q7D_B,3.3e-18,128.83,107.30,25.45,104.02
tr|G5E9P5|G5E9P5_HUMAN,7OF0_j,1.6e-21,138.25,121.35,12.90,120.66
tr|G8JLQ3|G8JLQ3_HUMAN,7N9F_z,21.0,29.38,NaN,NaN,NaN
tr|H0Y3P2|H0Y3P2_HUMAN,6ZMW_g,9.7e-79,674.18,154.54,92.62,140.57
tr|H0Y4F4|H0Y4F4_HUMAN,3EAY_A,0.00034,66.26,NaN,NaN,NaN
tr|H0Y5I3|H0Y5I3_HUMAN,4XZC_A,78.0,34.05,NaN,NaN,NaN
tr|H0Y7C3|H0Y7C3_HUMAN,5YZG_3,5.4e-19,165.21,75.28,21.15,72.97
tr|H0Y8F6|H0Y8F6_HUMAN,1DQA_C,2.1e-29,204.97,108.92,46.92,100.18
tr|H0YB15|H0YB15_HUMAN,6BHU_A,670.0,29.93,NaN,NaN,NaN
tr|H0YBR4|H0YBR4_HUMAN,7E7F_A,3.4e-32,195.69,140.17,9.08,139.88
tr|H0YDE2|H0YDE2_HUMAN,7N9F_z,0.046,59.49,NaN,NaN,NaN
tr|H0YDT4|H0YDT4_HUMAN,7AK5_I,1.5e-07,62.47,62.47,0.00,62.47
tr|H0YF33|H0YF33_HUMAN,4NQ0_A,8.5e-18,147.32,114.23,23.40,112.02
tr|H3BMD8|H3BMD8_HUMAN,5VBG_A,170.0,22.67,NaN,NaN,NaN
tr|H3BMX5|H3BMX5_HUMAN,7CMR_A,1.4e-70,474.97,356.54,135.13,306.55
tr|H3BQU9|H3BQU9_HUMAN,5CI9_A,0.41,46.71,NaN,NaN,NaN
tr|H3BSA2|H3BSA2_HUMAN,1QXP_B,8.7e-12,104.06,91.05,17.64,89.03
tr|H7C179|H7C179_HUMAN,6T9K_K,7.5e-08,112.73,69.34,14.47,68.09
tr|H7C2N1|H7C2N1_HUMAN,6J4Z_W,0.42,46.14,NaN,NaN,NaN
tr|H7C4C2|H7C4C2_HUMAN,6R80_A,2.3e-55,408.3,403.27,5.03,403.24
tr|H9KV90|H9KV90_HUMAN,5G4X_A,1.8e-35,267.56,124.88,25.73,122.17
tr|J3QTB1|J3QTB1_HUMAN,6NT9_D,1.1e-55,396.48,202.25,96.65,184.42
tr|K7EL50|K7EL50_HUMAN,6ENY_G,5.5e-107,739.09,339.86,207.82,252.11
tr|K7EQM7|K7EQM7_HUMAN,4EZC_C,4.4e-29,211.04,161.55,34.11,158.07
tr|K7ERA7|K7ERA7_HUMAN,3M62_A,2.3e-20,150.96,150.96,0.00,150.96
tr|M0R2Q2|M0R2Q2_HUMAN,3EF1_A,1.9e-11,101.42,97.28,5.71,97.11
tr|M9RSF4|M9RSF4_HUMAN,5JER_G,6.9e-27,205.12,148.05,37.80,143.40
sp|P58550|FXYD8_HUMAN,5AW5_G,4.2e-14,90.48,79.42,10.85,78.58
sp|Q3LHN0|KR251_HUMAN,6TDD_A,130.0,20.39,NaN,NaN,NaN
tr|Q5JW71|Q5JW71_HUMAN,7JJP_D,5.2e-71,510.99,418.45,67.95,412.92
tr|Q5T8R4|Q5T8R4_HUMAN,7CKO_A,5.6e-19,131.36,82.11,12.29,81.35
sp|Q5T953|IER5L_HUMAN,6ZP4_F,19.0,34.02,NaN,NaN,NaN
tr|Q5TG39|Q5TG39_HUMAN,4IEJ_A,1.7e-30,193.9,193.90,0.00,193.90
sp|Q5VTA0|PRA17_HUMAN,6X6A_E,3.8,45.51,NaN,NaN,NaN
sp|Q6P1X6|CH082_HUMAN,2RE3_B,5.6e-05,61.26,NaN,NaN,NaN
sp|Q6ZTB9|ZN833_HUMAN,6QNX_C,9.1e-29,221.59,85.96,37.38,78.71
sp|Q8IYN6|UBAD2_HUMAN,2DZL_A,8e-06,47.34,47.34,0.00,47.34
sp|Q8N6Q8|MET25_HUMAN,1U2Z_A,0.0087,59.6,NaN,NaN,NaN
sp|Q8NCQ2|CNAS1_HUMAN,7FE6_B,200.0,25.41,NaN,NaN,NaN
sp|Q8WU43|CB015_HUMAN,6J1B_A,39.0,27.25,NaN,NaN,NaN
sp|Q96IR2|ZN845_HUMAN,6QNX_C,6.3e-50,426.92,102.32,54.59,92.09
tr|S4R2Z8|S4R2Z8_HUMAN,3VG9_A,4e-18,104.11,78.30,6.73,78.01
tr|V9GYS1|V9GYS1_HUMAN,6DXR_B,0.0094,37.53,NaN,NaN,NaN
tr|V9GZ11|V9GZ11_HUMAN,3VIQ_B,3.2e-15,102.46,102.46,0.00,102.46
tr|A0A075B6Q6|A0A075B6Q6_HUMAN,4N6R_B,260.0,26.82,NaN,NaN,NaN
tr|A0A075B6Y8|A0A075B6Y8_HUMAN,6TMK_M,11.0,23.94,NaN,NaN,NaN
tr|A0A075B7A5|A0A075B7A5_HUMAN,6GRT_B,1.1e-11,87.55,59.94,11.10,58.98
tr|A0A087WSZ6|A0A087WSZ6_HUMAN,1FDV_C,2.9e-18,129.66,71.06,11.23,70.32
tr|A0A087WUS4|A0A087WUS4_HUMAN,6O5H_C,3.8e-10,88.05,84.61,4.18,84.50
tr|A0A087WVC5|A0A087WVC5_HUMAN,6CP3_J,100.0,24.36,NaN,NaN,NaN
tr|A0A087WVD0|A0A087WVD0_HUMAN,2GY7_B,2.9e-09,80.73,60.78,6.08,60.49
tr|A0A087WVF1|A0A087WVF1_HUMAN,7DSK_A,1.2,41.24,NaN,NaN,NaN
tr|A0A087WVH6|A0A087WVH6_HUMAN,4HYG_B,1.2,29.87,NaN,NaN,NaN
tr|A0A087WVM6|A0A087WVM6_HUMAN,6X0V_H,2e-08,117.08,117.08,0.00,117.08
tr|A0A087WWS5|A0A087WWS5_HUMAN,7KGV_B,6.7e-08,80.45,76.08,6.18,75.82
tr|A0A087WXV3|A0A087WXV3_HUMAN,7PY2_C,3.3e-28,188.29,73.50,18.37,71.83
tr|A0A087WYB2|A0A087WYB2_HUMAN,4GIW_A,8.4e-05,56.35,NaN,NaN,NaN
tr|A0A087WYN3|A0A087WYN3_HUMAN,4IL1_D,65.0,25.52,NaN,NaN,NaN
tr|A0A087WZ63|A0A087WZ63_HUMAN,6TBM_J,4.7,30.27,NaN,NaN,NaN
tr|A0A087X1Z3|A0A087X1Z3_HUMAN,5MX5_I,5.2e-45,293.88,247.83,65.93,232.81
tr|A0A087X279|A0A087X279_HUMAN,4G1T_B,1.9e-07,68.08,68.08,0.00,68.08
tr|A0A096LNK8|A0A096LNK8_HUMAN,6Z2L_A,420.0,16.22,NaN,NaN,NaN
tr|A0A096LNV7|A0A096LNV7_HUMAN,6N1G_C,6e-07,59.29,56.53,2.75,56.47
tr|A0A096LPE0|A0A096LPE0_HUMAN,5XXB_N,0.0004,48.24,NaN,NaN,NaN
tr|A0A0A0MP75|A0A0A0MP75_HUMAN,6QNX_C,5.5e-55,448.72,102.63,56.38,91.71
tr|A0A0A0MSZ8|A0A0A0MSZ8_HUMAN,6AED_A,6.6e-15,112.46,81.07,20.36,78.38
tr|A0A0B4J2G5|A0A0B4J2G5_HUMAN,2Q8T_B,1.2e-09,58.18,48.21,2.98,48.13
tr|A0A0C4DFW4|A0A0C4DFW4_HUMAN,5YFE_A,4.4e-08,75.1,60.66,4.88,60.47
tr|A0A0C4DG92|A0A0C4DG92_HUMAN,1Q5C_B,0.025,48.53,NaN,NaN,NaN
tr|A0A0C4ZR07|A0A0C4ZR07_HUMAN,3VH8_G,1.7e-28,180.81,76.37,19.64,74.61
tr|A0A0D9SEH6|A0A0D9SEH6_HUMAN,6FTX_W,1.6e-12,85.83,75.11,9.67,74.47
tr|A0A0D9SEJ5|A0A0D9SEJ5_HUMAN,3Q8L_A,5e-15,130.58,106.28,11.03,105.71
tr|A0A0D9SFJ2|A0A0D9SFJ2_HUMAN,1K7K_A,14.0,22.09,NaN,NaN,NaN
tr|A0A0D9SFP1|A0A0D9SFP1_HUMAN,7AX3_K,2.6e-06,63.3,63.00,0.29,63.00
tr|A0A0D9SGA6|A0A0D9SGA6_HUMAN,2QZG_B,210.0,16.64,NaN,NaN,NaN
tr|A0A0D9SGD8|A0A0D9SGD8_HUMAN,2Y25_B,38.0,22.71,NaN,NaN,NaN
tr|A0A0G2JMZ3|A0A0G2JMZ3_HUMAN,6AED_A,1.9e-35,233.68,83.46,26.21,80.72
tr|A0A0G2JRF9|A0A0G2JRF9_HUMAN,6OWT_A,7e-34,252.02,123.92,41.15,117.90
tr|A0A0G2JRK4|A0A0G2JRK4_HUMAN,3M3I_H,760.0,31.07,NaN,NaN,NaN
tr|A0A0J9YWA6|A0A0J9YWA6_HUMAN,1ZBD_B,4.4e-10,67.28,59.44,7.84,58.91
tr|A0A0J9YWQ1|A0A0J9YWQ1_HUMAN,1YHN_B,2.2e-16,111.34,111.34,0.00,111.34
tr|A0A0U1RQI8|A0A0U1RQI8_HUMAN,4XN3_A,91.0,18.42,NaN,NaN,NaN
tr|A0A0U1RQT6|A0A0U1RQT6_HUMAN,4RRI_A,51.0,25.69,NaN,NaN,NaN
tr|A0A140T9C2|A0A140T9C2_HUMAN,6AT5_A,2.8e-32,201.38,118.06,46.38,106.83
tr|A0A140T9E6|A0A140T9E6_HUMAN,2BO9_D,37.0,30.54,NaN,NaN,NaN
tr|A0A1B0GTF3|A0A1B0GTF3_HUMAN,5TKY_B,1.1e-26,214.5,135.42,41.02,129.27
tr|A0A1B0GTM8|A0A1B0GTM8_HUMAN,7RAK_G,42.0,21.18,NaN,NaN,NaN
tr|A0A1B0GU04|A0A1B0GU04_HUMAN,7EKT_D,1.3e-21,152.04,102.99,16.94,101.69
tr|A0A1B0GV15|A0A1B0GV15_HUMAN,7O5B_g,65.0,28.27,NaN,NaN,NaN
tr|A0A1D5RMT9|A0A1D5RMT9_HUMAN,2KHA_A,51.0,14.62,NaN,NaN,NaN
tr|A0A1W2PP70|A0A1W2PP70_HUMAN,2P24_A,2.5e-18,116.38,73.08,15.06,71.52
tr|A0A1W2PPT8|A0A1W2PPT8_HUMAN,4RKK_C,8.4e-25,167.66,118.80,49.17,107.95
tr|A0A1W2PQV2|A0A1W2PQV2_HUMAN,5A35_A,5.3e-19,109.21,70.41,14.07,69.16
tr|A0A286YF04|A0A286YF04_HUMAN,1KP6_A,21.0,18.13,NaN,NaN,NaN
tr|A0A286YF16|A0A286YF16_HUMAN,7U1Z_B,130.0,23.86,NaN,NaN,NaN
tr|A0A286YFC6|A0A286YFC6_HUMAN,6S4M_A,8.7e-12,98.24,73.21,5.64,73.01
tr|A0A2R8Y424|A0A2R8Y424_HUMAN,4UX8_C,370.0,25.8,NaN,NaN,NaN
tr|A0A2R8Y4C6|A0A2R8Y4C6_HUMAN,6MHF_C,7.8e-06,50.6,50.60,0.00,50.60
tr|A0A2R8Y4V4|A0A2R8Y4V4_HUMAN,5IKN_F,7.3e-12,102.74,78.55,11.38,77.72
tr|A0A2R8Y530|A0A2R8Y530_HUMAN,2PB7_A,21.0,26.96,NaN,NaN,NaN
tr|A0A2R8Y5C0|A0A2R8Y5C0_HUMAN,4H8S_C,7.1e-17,128.62,100.62,23.19,97.61
tr|A0A2R8Y5X9|A0A2R8Y5X9_HUMAN,5OGE_G,7.5e-10,84.31,78.22,8.61,77.72
tr|A0A2R8Y7F4|A0A2R8Y7F4_HUMAN,3U02_B,920.0,25.88,NaN,NaN,NaN
tr|A0A2R8YD79|A0A2R8YD79_HUMAN,6T36_A,2.5e-22,165.45,121.64,15.86,120.64
tr|A0A2R8YDM8|A0A2R8YDM8_HUMAN,6TT7_H,13.0,27.79,NaN,NaN,NaN
tr|A0A2R8YE23|A0A2R8YE23_HUMAN,6HZN_A,9.5e-31,222.72,87.36,35.41,83.41
tr|A0A2R8YFJ1|A0A2R8YFJ1_HUMAN,2VS1_A,55.0,26.26,NaN,NaN,NaN
tr|A0A2U3TZM5|A0A2U3TZM5_HUMAN,6OB7_A,3.7e-23,164.22,164.22,0.00,164.22
tr|A0A2Y9D085|A0A2Y9D085_HUMAN,4R3U_A,62.0,27.82,NaN,NaN,NaN
tr|A0A3B3ISB2|A0A3B3ISB2_HUMAN,5Y86_A,1.5e-22,143.34,143.34,0.00,143.34
tr|A0A3B3ISF3|A0A3B3ISF3_HUMAN,4EYT_B,130.0,22.89,NaN,NaN,NaN
tr|A0A3B3IT89|A0A3B3IT89_HUMAN,4AH6_B,0.0014,49.95,NaN,NaN,NaN
tr|A0A3B3ITA3|A0A3B3ITA3_HUMAN,6RW8_A,1200.0,28.27,NaN,NaN,NaN
tr|A0A3F2YNX2|A0A3F2YNX2_HUMAN,2Y0N_C,4.1e-36,239.45,201.67,31.06,199.35
tr|A0A494C090|A0A494C090_HUMAN,2CH9_A,2.8,22.13,NaN,NaN,NaN
tr|A0A494C0A1|A0A494C0A1_HUMAN,7BPR_A,0.00034,49.71,NaN,NaN,NaN
tr|A0A494C1J8|A0A494C1J8_HUMAN,2E0W_B,1.7e-30,226.83,182.83,18.05,181.98
tr|A0A494C1L2|A0A494C1L2_HUMAN,3LXU_X,8.8e-08,84.47,84.47,0.00,84.47
tr|A0A590UJD1|A0A590UJD1_HUMAN,4FWV_A,34.0,25.42,NaN,NaN,NaN
tr|A0A590UJT5|A0A590UJT5_HUMAN,6AR0_A,4.7e-19,135.38,109.94,27.01,106.18
tr|A0A590UK85|A0A590UK85_HUMAN,2A3L_A,2.9e-86,661.3,661.30,0.00,661.30
tr|A0A5F9ZHP8|A0A5F9ZHP8_HUMAN,6PW5_D,3.7e-13,125.88,88.80,11.52,88.02
tr|A0A5F9ZHR1|A0A5F9ZHR1_HUMAN,4CYG_A,1.5e-12,104.09,96.66,5.26,96.52
tr|A0A5F9ZI32|A0A5F9ZI32_HUMAN,5M0W_A,0.76,28.82,NaN,NaN,NaN
tr|A0A669KB76|A0A669KB76_HUMAN,1SCF_B,3.1,28.38,NaN,NaN,NaN
tr|A0A6I8PIN8|A0A6I8PIN8_HUMAN,3LK2_B,2e-07,66.58,66.58,0.00,66.58
tr|A0A6I8PRY6|A0A6I8PRY6_HUMAN,3ZVL_A,29.0,32.68,NaN,NaN,NaN
tr|A0A6Q8PEY5|A0A6Q8PEY5_HUMAN,4DVG_B,3.9e-09,80.27,74.50,4.67,74.35
tr|A0A6Q8PGF5|A0A6Q8PGF5_HUMAN,2JS3_A,13.0,23.77,NaN,NaN,NaN
tr|A0A6Q8PGF8|A0A6Q8PGF8_HUMAN,7CCS_A,0.045,37.82,NaN,NaN,NaN
tr|A0A6Q8PGP0|A0A6Q8PGP0_HUMAN,6K3B_B,110.0,16.03,NaN,NaN,NaN
tr|A0A6Q8PGS0|A0A6Q8PGS0_HUMAN,2NN4_A,430.0,17.74,NaN,NaN,NaN
tr|A0A7I2V2N3|A0A7I2V2N3_HUMAN,2WZP_P,72.0,25.28,NaN,NaN,NaN
tr|A0A7I2V3D4|A0A7I2V3D4_HUMAN,7V2H_w,3.6e-22,146.7,138.03,9.22,137.71
tr|A0A7I2V3G6|A0A7I2V3G6_HUMAN,7RRO_R,18.0,35.93,NaN,NaN,NaN
tr|A0A7I2V3N9|A0A7I2V3N9_HUMAN,5HKP_C,1.8e-20,118.21,80.85,15.39,79.67
tr|A0A7I2V636|A0A7I2V636_HUMAN,3WEU_A,53.0,26.71,NaN,NaN,NaN
tr|A0A7I2V6H1|A0A7I2V6H1_HUMAN,2WZL_A,89.0,27.49,NaN,NaN,NaN
tr|A0A7I2YQA3|A0A7I2YQA3_HUMAN,1PPY_A,150.0,23.14,NaN,NaN,NaN
tr|A0A7I2YQM2|A0A7I2YQM2_HUMAN,4D7R_A,4e-32,291.98,236.69,46.71,229.70
tr|A0A7P0T7Z6|A0A7P0T7Z6_HUMAN,2C0Y_A,3e-45,266.47,140.87,49.24,133.26
tr|A0A7P0T8N3|A0A7P0T8N3_HUMAN,7RRO_N,13.0,25.1,NaN,NaN,NaN
tr|A0A7P0T9M0|A0A7P0T9M0_HUMAN,1MM0_A,0.81,22.57,NaN,NaN,NaN
tr|A0A7P0TAD3|A0A7P0TAD3_HUMAN,6RUI_S,380.0,30.23,NaN,NaN,NaN
tr|A0A7P0TAD5|A0A7P0TAD5_HUMAN,6N7K_D,1.2e-18,177.97,143.95,18.66,142.75
tr|A0A7P0TB61|A0A7P0TB61_HUMAN,7QDR_B,1.5e-23,233.42,133.90,24.67,131.83
tr|A0A7P0TBF3|A0A7P0TBF3_HUMAN,1NM8_A,5.4e-105,766.23,644.90,53.29,642.80
tr|A0A7P0Z4M0|A0A7P0Z4M0_HUMAN,6D3K_A,6.6e-46,281.75,144.27,13.28,143.77
tr|A0A804HI36|A0A804HI36_HUMAN,5MSQ_A,1.8e-47,373.89,227.26,43.30,222.98
tr|A0A804HJ99|A0A804HJ99_HUMAN,6G7E_B,1.5,40.02,NaN,NaN,NaN
tr|A0A804HJV3|A0A804HJV3_HUMAN,7D87_A,1.5e-27,194.71,120.18,42.18,112.82
tr|A0A804HK35|A0A804HK35_HUMAN,4UPI_A,3.4e-34,241.43,152.60,32.97,149.07
tr|A0A804HKK4|A0A804HKK4_HUMAN,6LDQ_C,3.3,27.6,NaN,NaN,NaN
tr|A0A804HKM8|A0A804HKM8_HUMAN,6C14_C,47.0,34.67,NaN,NaN,NaN
tr|A0A8I5KR03|A0A8I5KR03_HUMAN,5CQS_A,6.4e-10,105.36,95.42,6.50,95.19
tr|A0A8I5KR70|A0A8I5KR70_HUMAN,5AFF_A,5e-32,259.79,252.39,7.40,252.28
tr|A0A8I5KRD1|A0A8I5KRD1_HUMAN,7MFD_A,4.5e-16,128.7,96.02,26.65,92.52
tr|A0A8I5KS40|A0A8I5KS40_HUMAN,3N99_V,72.0,27.87,NaN,NaN,NaN
tr|A0A8I5KS68|A0A8I5KS68_HUMAN,3TW8_C,1.4e-27,198.86,198.82,0.04,198.82
tr|A0A8I5KSH1|A0A8I5KSH1_HUMAN,4V0W_D,0.35,38.79,NaN,NaN,NaN
tr|A0A8I5KSM5|A0A8I5KSM5_HUMAN,7ADO_A,0.0024,49.77,NaN,NaN,NaN
tr|A0A8I5KVW5|A0A8I5KVW5_HUMAN,4DX8_K,1.3e-62,397.82,298.65,140.25,251.32
tr|A0A8I5KYG9|A0A8I5KYG9_HUMAN,1LW3_A,1.3e-54,483.66,410.65,84.19,400.71
tr|A0A8I5QJJ1|A0A8I5QJJ1_HUMAN,3LQI_C,0.055,30.1,NaN,NaN,NaN
tr|A0A8I5QJP0|A0A8I5QJP0_HUMAN,4UMW_A,7.1e-05,69.96,56.82,5.40,56.57
tr|A0A8I5QKV8|A0A8I5QKV8_HUMAN,7R78_A,0.0027,58.19,56.13,0.00,56.13
tr|A0A8J9A6E2|A0A8J9A6E2_HUMAN,7NVK_AAA,240.0,25.91,NaN,NaN,NaN
tr|A0A8Q3SIZ7|A0A8Q3SIZ7_HUMAN,6C13_A,2.7,27.21,NaN,NaN,NaN
tr|A0A8Q3WL06|A0A8Q3WL06_HUMAN,3IAR_A,3.7e-14,109.75,78.57,11.63,77.83
tr|A0A8Q3WLR5|A0A8Q3WLR5_HUMAN,7KZR_B,7.1e-111,850.55,850.55,0.00,850.55
tr|A0A8Q3WM36|A0A8Q3WM36_HUMAN,3LGG_B,1.7e-45,310.48,131.69,63.97,122.33
tr|A0A8V8TLU9|A0A8V8TLU9_HUMAN,4FDI_B,69.0,25.96,NaN,NaN,NaN
tr|A0A8V8TM11|A0A8V8TM11_HUMAN,3L5H_A,8.5e-11,85.67,85.67,0.00,85.67
tr|A0A8V8TMN0|A0A8V8TMN0_HUMAN,5J7T_A,1.1e-29,220.14,170.07,23.01,168.28
tr|A0A8V8TMR5|A0A8V8TMR5_HUMAN,5FMV_A,0.00037,48.01,NaN,NaN,NaN
tr|A0A8V8TMZ5|A0A8V8TMZ5_HUMAN,7KAH_A,5.9e-67,490.65,355.24,97.87,341.25
tr|A0A8V8TN25|A0A8V8TN25_HUMAN,7KAH_A,1.2e-38,287.19,207.82,51.89,201.16
tr|A0A8V8TP42|A0A8V8TP42_HUMAN,6X6A_E,1.3e-50,360.64,265.82,70.15,255.89
tr|A0A8V8TP96|A0A8V8TP96_HUMAN,3QWE_A,4.8e-10,72.65,62.73,4.34,62.59
tr|A0A8V8TQ84|A0A8V8TQ84_HUMAN,4RLV_A,9.6e-06,75.91,62.55,4.95,62.38
tr|A0A8V8TR85|A0A8V8TR85_HUMAN,7JTK_i,0.0006,62.17,NaN,NaN,NaN
tr|A0A994J4E3|A0A994J4E3_HUMAN,7O0V_C1,460.0,22.11,NaN,NaN,NaN
tr|A0A994J4I4|A0A994J4I4_HUMAN,3EUH_A,61.0,31.97,NaN,NaN,NaN
tr|A0A994J4J2|A0A994J4J2_HUMAN,7PEL_F,4.4e-15,142.19,97.23,26.96,93.49
tr|A0A994J4Q6|A0A994J4Q6_HUMAN,6PNQ_B,2.7e-27,201.44,160.89,57.35,147.93
tr|A0A994J4V0|A0A994J4V0_HUMAN,5DUY_B,19.0,13.28,NaN,NaN,NaN
tr|A0A994J590|A0A994J590_HUMAN,2CJS_C,7.6e-23,168.22,79.29,26.63,76.01
tr|A0A994J5C1|A0A994J5C1_HUMAN,2MKD_A,0.0001,44.13,NaN,NaN,NaN
tr|A0A994J5H2|A0A994J5H2_HUMAN,1MOZ_A,1.4e-09,63.6,52.51,4.72,52.30
tr|A0A994J6X4|A0A994J6X4_HUMAN,6PEN_D,0.00014,57.58,NaN,NaN,NaN
tr|A0A994J715|A0A994J715_HUMAN,3JB9_j,1.3e-11,104.83,77.56,8.95,77.08
