fasta_id,best_hit_id
tr|F5GX61|F5GX61_HUMAN,6VP8_A
tr|F5GZR9|F5GZR9_HUMAN,7B00_B
tr|F5H362|F5H362_HUMAN,6HIX_BC
tr|F5H3Z5|F5H3Z5_HUMAN,1JB6_A
tr|F5H5N6|F5H5N6_HUMAN,1XI4_E
tr|F5H7B4|F5H7B4_HUMAN,6PW5_D
tr|F5H889|F5H889_HUMAN,5GUH_A
tr|F6TC96|F6TC96_HUMAN,6GLC_A
tr|F6UZH7|F6UZH7_HUMAN,4PGR_A
tr|F8VSH3|F8VSH3_HUMAN,3T4N_C
tr|F8VU63|F8VU63_HUMAN,3PS5_A
tr|F8VVK8|F8VVK8_HUMAN,1ZBD_B
tr|F8VVQ4|F8VVQ4_HUMAN,6PW5_D
tr|F8VVY9|F8VVY9_HUMAN,6C9A_A
tr|F8VWY1|F8VWY1_HUMAN,6F40_V
tr|F8VX11|F8VX11_HUMAN,6FEC_u
tr|F8VXR6|F8VXR6_HUMAN,6ZJ3_Le
tr|F8W084|F8W084_HUMAN,3Q2T_C
tr|F8WB23|F8WB23_HUMAN,6UXE_A
tr|F8WCN7|F8WCN7_HUMAN,7DCO_N
tr|F8WD02|F8WD02_HUMAN,3HQI_B
tr|F8WDN7|F8WDN7_HUMAN,4TU3_X
tr|F8WF49|F8WF49_HUMAN,4R0Y_B
tr|F8WF64|F8WF64_HUMAN,7ND2_D
tr|F8WF99|F8WF99_HUMAN,7JPT_A
tr|G3V1B8|G3V1B8_HUMAN,6HCZ_A
tr|G3V220|G3V220_HUMAN,7ABF_A4
tr|G3V319|G3V319_HUMAN,6WCZ_A
tr|G3XAD0|G3XAD0_HUMAN,1V0D_A
tr|G5E9I4|G5E9I4_HUMAN,4ZQA_A
tr|G5E9V6|G5E9V6_HUMAN,6SWY_5
tr|H0Y3H2|H0Y3H2_HUMAN,7E7I_A
tr|H0Y3V3|H0Y3V3_HUMAN,7V9M_R
tr|H0Y3W3|H0Y3W3_HUMAN,5YU7_A
tr|H0Y9W3|H0Y9W3_HUMAN,7TKV_B
tr|H0YBB3|H0YBB3_HUMAN,6ASO_A
tr|H0YBB8|H0YBB8_HUMAN,4E18_B
tr|H0YCN3|H0YCN3_HUMAN,6QNX_C
tr|H0YCY3|H0YCY3_HUMAN,6ND4_N
tr|H0YDW8|H0YDW8_HUMAN,3S63_B
tr|H0YE27|H0YE27_HUMAN,7O7Y_Ab
tr|H0YEB7|H0YEB7_HUMAN,2CH5_D
tr|H0YEM9|H0YEM9_HUMAN,6QNX_C
tr|H0YEW1|H0YEW1_HUMAN,7LHW_A
tr|H0YGX7|H0YGX7_HUMAN,1DOA_B
tr|H0YH32|H0YH32_HUMAN,7MN6_A
tr|H0YI14|H0YI14_HUMAN,7PXD_F
tr|H0YIE9|H0YIE9_HUMAN,5YCQ_A
tr|H0YJ94|H0YJ94_HUMAN,6FEC_w
tr|H0YJA1|H0YJA1_HUMAN,5H7V_A
tr|H0YMA5|H0YMA5_HUMAN,2FAH_D
tr|H0YMF8|H0YMF8_HUMAN,3HD6_A
tr|H3BPL6|H3BPL6_HUMAN,5MEK_A
tr|H3BQJ0|H3BQJ0_HUMAN,3VZA_F
tr|H3BSE1|H3BSE1_HUMAN,4P17_B
tr|H3BSW3|H3BSW3_HUMAN,6FD4_A
tr|H3BSZ2|H3BSZ2_HUMAN,3RAY_A
tr|H3BTR0|H3BTR0_HUMAN,6QNX_C
tr|H3BUY4|H3BUY4_HUMAN,3AQQ_B
tr|H3BVH7|H3BVH7_HUMAN,6VP6_A
tr|H7BYX9|H7BYX9_HUMAN,3F1S_B
tr|H7BZ74|H7BZ74_HUMAN,6HM8_A
tr|H7BZL8|H7BZL8_HUMAN,3HR2_A
tr|H7C3T1|H7C3T1_HUMAN,7KIQ_E
tr|H7C492|H7C492_HUMAN,6UKO_G
tr|H7C5M8|H7C5M8_HUMAN,6MQ7_B
tr|H7C5N2|H7C5N2_HUMAN,2RR8_A
tr|I3L2B6|I3L2B6_HUMAN,5SY1_B
tr|I3L387|I3L387_HUMAN,2RKU_A
tr|I3L424|I3L424_HUMAN,7JSJ_B
tr|I3L471|I3L471_HUMAN,1T27_A
tr|J3KNE1|J3KNE1_HUMAN,5FIR_F
tr|J3KRN7|J3KRN7_HUMAN,2RHU_A
tr|J3KRS2|J3KRS2_HUMAN,3LMC_A
tr|J3KRY6|J3KRY6_HUMAN,6GCI_A
tr|J3KSW6|J3KSW6_HUMAN,5YZG_Z
tr|J3QL14|J3QL14_HUMAN,6XBW_d
tr|J3QL45|J3QL45_HUMAN,2JDO_A
tr|J3QLR8|J3QLR8_HUMAN,6NF8_b
tr|J3QR80|J3QR80_HUMAN,6IKN_A
tr|J3QS09|J3QS09_HUMAN,4O7G_B
tr|K7EK92|K7EK92_HUMAN,2JYE_A
tr|K7EKG6|K7EKG6_HUMAN,7CP9_I
tr|K7EKU8|K7EKU8_HUMAN,2XKX_B
tr|K7ELH7|K7ELH7_HUMAN,7NSC_D
tr|K7EMA3|K7EMA3_HUMAN,1QBK_B
tr|K7EMQ6|K7EMQ6_HUMAN,5XIX_D
tr|K7EPB9|K7EPB9_HUMAN,2EFS_D
tr|K7EPF4|K7EPF4_HUMAN,2IF4_A
tr|K7EPL2|K7EPL2_HUMAN,6XOG_B
tr|K7EPN1|K7EPN1_HUMAN,5XQI_B
tr|K7EPV8|K7EPV8_HUMAN,7PPJ_A
tr|K7EQC1|K7EQC1_HUMAN,6QNX_C
tr|K7ESB6|K7ESB6_HUMAN,3SV0_A
tr|M0QWZ6|M0QWZ6_HUMAN,2QSV_A
tr|M0QX76|M0QX76_HUMAN,3J7A_M
tr|M0QXH3|M0QXH3_HUMAN,2B39_B
tr|M0QYU7|M0QYU7_HUMAN,7F09_A
tr|M0QZ95|M0QZ95_HUMAN,2RJ2_A
tr|M0QZK8|M0QZK8_HUMAN,3CRY_B
tr|M0R0L3|M0R0L3_HUMAN,7OKY_M
tr|M0R0U8|M0R0U8_HUMAN,3R4D_C
tr|M0R1E7|M0R1E7_HUMAN,7DVQ_8
tr|Q3MS94|Q3MS94_HUMAN,4XI2_A
tr|Q5BQ99|Q5BQ99_HUMAN,6BQM_A
tr|Q5JPT9|Q5JPT9_HUMAN,3EXE_A
tr|Q5JXB8|Q5JXB8_HUMAN,6TEC_A
tr|Q5TF55|Q5TF55_HUMAN,4E3X_A
tr|Q5VU10|Q5VU10_HUMAN,6AHU_J
tr|S4R2Z9|S4R2Z9_HUMAN,5LPI_D
tr|S4R3A4|S4R3A4_HUMAN,6RZZ_s
tr|S4R3F2|S4R3F2_HUMAN,6QNX_C
tr|U3KQN3|U3KQN3_HUMAN,6Q2E_B
tr|V9GYW3|V9GYW3_HUMAN,2YGW_B
tr|V9GZ46|V9GZ46_HUMAN,6QNX_C
tr|X6R507|X6R507_HUMAN,7D63_RD
tr|X6RD31|X6RD31_HUMAN,6URQ_C
sp|A1A5B4|ANO9_HUMAN,5OYB_A
tr|E9PFV2|E9PFV2_HUMAN,3E00_D
sp|O00294|TULP1_HUMAN,3C5N_B
sp|O14727|APAF_HUMAN,5JUY_B
sp|O14745|NHRF1_HUMAN,2KRG_A
sp|O14777|NDC80_HUMAN,2VE7_B
sp|O15488|GLYG2_HUMAN,1ZDF_A
sp|O43903|GAS2_HUMAN,1V5R_A
sp|O75132|ZBED4_HUMAN,2BW3_A
sp|O95154|ARK73_HUMAN,1GVE_A
sp|O95163|ELP1_HUMAN,6QK7_A
sp|O95279|KCNK5_HUMAN,6WLV_A
sp|O95297|MPZL1_HUMAN,6J8J_C
sp|O95450|ATS2_HUMAN,6QIG_A
sp|O95970|LGI1_HUMAN,5Y31_B
sp|P01911|DRB1_HUMAN,4D8P_D
sp|P02656|APOC3_HUMAN,2JQ3_A
sp|P04155|TFF1_HUMAN,2PSP_A
sp|P05387|RLA2_HUMAN,4V6I_Bv
sp|P06576|ATPB_HUMAN,1MAB_B
sp|P06753|TPM3_HUMAN,2B9C_B
sp|P07196|NFL_HUMAN,3TNU_A
sp|P07954|FUMH_HUMAN,3GTD_B
sp|P08670|VIME_HUMAN,3TNU_A
sp|P09429|HMGB1_HUMAN,7LBW_A
sp|P0C0S8|H2A1_HUMAN,7N8N_D
sp|P10586|PTPRF_HUMAN,2FH7_A
sp|P10915|HPLN1_HUMAN,2PF5_B
sp|P11233|RALA_HUMAN,2BOV_A
sp|P11532|DMD_HUMAN,1SJJ_A
sp|P12109|CO6A1_HUMAN,3HR2_B
sp|P12883|MYH7_HUMAN,6FSA_B
sp|P17041|ZNF32_HUMAN,6QNX_C
sp|P20674|COX5A_HUMAN,2Y69_R
sp|P23919|KTHY_HUMAN,1NN5_A
sp|P27216|ANX13_HUMAN,1M9I_A
sp|P28566|5HT1E_HUMAN,7E33_R
sp|P32121|ARRB2_HUMAN,1JSY_A
sp|P40126|TYRP2_HUMAN,5M8T_C
sp|P43357|MAGA3_HUMAN,6R7T_B
sp|P48052|CBPA2_HUMAN,1AYE_A
sp|P48544|KCNJ5_HUMAN,7MJP_A
sp|P52799|EFNB2_HUMAN,1IKO_P
sp|P53794|SC5A3_HUMAN,7VSI_A
sp|P54278|PMS2_HUMAN,1H7S_A
sp|P54764|EPHA4_HUMAN,4M4R_E
sp|P57727|TMPS3_HUMAN,7MEQ_A
sp|P58753|TIRAP_HUMAN,7JLU_A
sp|P61803|DAD1_HUMAN,6S7O_D
sp|P78347|GTF2I_HUMAN,2EJE_A
sp|P78540|ARGI2_HUMAN,6SS2_AAA
sp|Q00532|CDKL1_HUMAN,4AGU_C
sp|Q00535|CDK5_HUMAN,1UNL_A
sp|Q04912|RON_HUMAN,7MOB_D
sp|Q07021|C1QBP_HUMAN,6SZW_C
sp|Q0ZGT2|NEXN_HUMAN,6FWX_A
sp|Q13586|STIM1_HUMAN,3TER_B
sp|Q14011|CIRBP_HUMAN,5YVG_X
sp|Q14160|SCRIB_HUMAN,2XKX_B
sp|Q15077|P2RY6_HUMAN,5ZKP_A
sp|Q15109|RAGE_HUMAN,4P2Y_A
sp|Q15173|2A5B_HUMAN,6NTS_B
sp|Q15561|TEAD4_HUMAN,5GN0_C
sp|Q15631|TSN_HUMAN,3AXJ_A
sp|Q15643|TRIPB_HUMAN,5TBY_A
sp|Q15743|OGR1_HUMAN,5ZKP_A
sp|Q15833|STXB2_HUMAN,4CCA_A
sp|Q562F6|SGO2_HUMAN,3FGA_D
sp|Q5JTZ9|SYAM_HUMAN,3WQZ_B
sp|Q5SZL2|CE85L_HUMAN,5OI7_A
sp|Q5T1C6|THEM4_HUMAN,4GAH_B
sp|Q5U5Q3|MEX3C_HUMAN,3N89_B
sp|Q6EIG7|CLC6A_HUMAN,6INN_A
sp|Q6NT76|HMBX1_HUMAN,2H8R_A
sp|Q7Z5W3|BN3D2_HUMAN,6L8U_C
sp|Q86XT2|VP37D_HUMAN,2P22_C
sp|Q8IUM7|NPAS4_HUMAN,5SY7_B
sp|Q8IVV7|GID4_HUMAN,7NSC_D
sp|Q8IWZ5|TRI42_HUMAN,6QAJ_B
sp|Q8IXW5|RPAP2_HUMAN,7F4G_R
sp|Q8N9F7|GDPD1_HUMAN,1T8Q_B
sp|Q8NAP8|ZBT8B_HUMAN,6WCQ_C
sp|Q8NES3|LFNG_HUMAN,2J0B_A
sp|Q8NFT6|DBF4B_HUMAN,6YA7_B
sp|Q8NFZ0|FBH1_HUMAN,3PJR_A
sp|Q8WXF7|ATLA1_HUMAN,3X1D_A
sp|Q92574|TSC1_HUMAN,7DL2_D
sp|Q93097|WNT2B_HUMAN,7DRT_A
sp|Q96B97|SH3K1_HUMAN,2N64_A
sp|Q96F81|DISP1_HUMAN,7E2I_D
sp|Q96G91|P2Y11_HUMAN,7BR3_A
sp|Q96GM8|TOE1_HUMAN,3D45_A
sp|Q96H22|CENPN_HUMAN,6C0W_K
sp|Q96JH8|RADIL_HUMAN,4LX2_A
sp|Q96K19|RN170_HUMAN,5D1L_B
sp|Q96LB9|PGRP3_HUMAN,4Z8I_A
sp|Q96MK3|FA20A_HUMAN,5YH2_C
sp|Q96NI6|LRFN5_HUMAN,5XNQ_A
sp|Q96S53|TESK2_HUMAN,7MN6_A
sp|Q99490|AGAP2_HUMAN,3T9K_A
sp|Q99572|P2RX7_HUMAN,6U9W_C
sp|Q99583|MNT_HUMAN,6G6K_C
sp|Q99613|EIF3C_HUMAN,6ZP4_C
sp|Q9BQI5|SGIP1_HUMAN,5JP2_A
sp|Q9BZY9|TRI31_HUMAN,6QAJ_B
sp|Q9C0A1|ZFHX2_HUMAN,6QNX_C
sp|Q9C0A6|SETD5_HUMAN,6PX3_S
sp|Q9H3D4|P63_HUMAN,6XRE_M
sp|Q9HAS3|S28A3_HUMAN,6KSW_B
sp|Q9HDC5|JPH1_HUMAN,7RW4_A
sp|Q9NQC8|IFT46_HUMAN,4UZZ_A
sp|Q9NT68|TEN2_HUMAN,7BAM_A
sp|Q9NWT8|AKIP_HUMAN,3JD5_n
sp|Q9NZ63|TLS1_HUMAN,7OS2_C
sp|Q9UBS0|KS6B2_HUMAN,4L44_A
sp|Q9UI26|IPO11_HUMAN,6FVB_A
sp|Q9UL33|TPC2L_HUMAN,7E93_A
sp|Q9UMR7|CLC4A_HUMAN,6INN_A
sp|Q9UNX4|WDR3_HUMAN,6ND4_Q
sp|Q9Y5X9|LIPG_HUMAN,6OB0_B
tr|A0A1B0GTI3|A0A1B0GTI3_HUMAN,4IE5_A
tr|A0A2R8Y6G5|A0A2R8Y6G5_HUMAN,6D21_A
sp|O75437|ZN254_HUMAN,6QNX_C
sp|O75820|ZN189_HUMAN,6QNX_C
sp|Q2NL82|TSR1_HUMAN,6ZMT_u
sp|Q6JEL2|KLH10_HUMAN,6WCQ_C
sp|Q8IWB9|TEX2_HUMAN,5H55_A
sp|Q8N8J6|ZN615_HUMAN,6QNX_C
sp|Q96FV3|TSN17_HUMAN,6WVG_B
sp|Q9BTT6|LRRC1_HUMAN,6NZW_D
sp|Q9H2A3|NGN2_HUMAN,4AYA_B
sp|Q9H3E2|SNX25_HUMAN,4GOU_A
sp|Q9H9Y2|RPF1_HUMAN,6EM3_x
sp|A0A075B6Q5|HV364_HUMAN,3N44_F
sp|A0A075B767|PAL4H_HUMAN,5YZG_3
tr|A0A087WYJ2|A0A087WYJ2_HUMAN,6TNY_A
sp|A0A0A6YYJ7|TVA83_HUMAN,5WTS_A
sp|A0A0K0K1C4|TVB27_HUMAN,6HDC_A
tr|A0A1W2PP94|A0A1W2PP94_HUMAN,6V35_C
tr|A0A2R8YFD4|A0A2R8YFD4_HUMAN,3VRP_A
tr|A0A494C0B6|A0A494C0B6_HUMAN,5MSQ_A
tr|A0A499FIX8|A0A499FIX8_HUMAN,4P42_B
tr|A0A6Q8PGB5|A0A6Q8PGB5_HUMAN,3WQZ_B
tr|A0A7P0TAI0|A0A7P0TAI0_HUMAN,4JNE_B
tr|A0A8V8TNX9|A0A8V8TNX9_HUMAN,6DU6_C
sp|A6NF89|OR6C6_HUMAN,7DDZ_A
tr|A6XND0|A6XND0_HUMAN,1RMJ_A
tr|C9J6X0|C9J6X0_HUMAN,7V2H_w
tr|E5RGZ4|E5RGZ4_HUMAN,7E2Q_D
tr|E7EM57|E7EM57_HUMAN,6JYU_A
tr|E9PGR3|E9PGR3_HUMAN,3HMX_B
tr|F5H5U2|F5H5U2_HUMAN,6QX9_5X
tr|F8W9J4|F8W9J4_HUMAN,4Z6G_A
tr|H0Y3C5|H0Y3C5_HUMAN,5H0B_A
tr|H0YJR5|H0YJR5_HUMAN,1WU2_A
tr|H3BRN4|H3BRN4_HUMAN,4ZSY_D
tr|J3QR41|J3QR41_HUMAN,3OUK_A
sp|O76038|SEGN_HUMAN,2BE4_A
sp|O95502|NPTXR_HUMAN,6V55_A
tr|Q6JHV3|Q6JHV3_HUMAN,6QW6_U
sp|Q6ZU67|BEND4_HUMAN,7BV9_A
sp|Q7RTU5|ASCL5_HUMAN,2LFH_A
sp|Q86VR8|FJX1_HUMAN,5WRR_B
sp|Q86VS3|IQCH_HUMAN,3WVQ_A
sp|Q8N688|DB123_HUMAN,6MJV_A
sp|Q8NG84|O2AK2_HUMAN,7JOZ_R
sp|Q8NGD3|OR4K5_HUMAN,7DDZ_A
sp|Q8NGU2|OR9A4_HUMAN,7JOZ_R
sp|Q8NH63|O51H1_HUMAN,7F1T_A
sp|Q8TF20|ZN721_HUMAN,6QNX_C
sp|Q96R69|OR4F4_HUMAN,7JOZ_R
sp|Q9BSJ1|TRI51_HUMAN,4CFG_B
tr|A0A087WT23|A0A087WT23_HUMAN,2CR5_A
tr|A0A087WZJ9|A0A087WZJ9_HUMAN,5ZTY_A
tr|A0A087X2G2|A0A087X2G2_HUMAN,5EOF_A
tr|A0A0A0MT61|A0A0A0MT61_HUMAN,2P82_B
tr|A0A0B4J1S0|A0A0B4J1S0_HUMAN,7DDZ_A
tr|A0A0C4DGX3|A0A0C4DGX3_HUMAN,1RJ7_E
tr|A0A0D9SFL2|A0A0D9SFL2_HUMAN,3ZVL_A
tr|A0A0J9YY01|A0A0J9YY01_HUMAN,7KOG_A
tr|A0A0U1RQM3|A0A0U1RQM3_HUMAN,3HY6_A
tr|A0A0U1RRF1|A0A0U1RRF1_HUMAN,3T9K_A
tr|A0A1B0GTU5|A0A1B0GTU5_HUMAN,6LTH_L
tr|A0A1W2PNX3|A0A1W2PNX3_HUMAN,5A35_A
tr|A0A1W2PP77|A0A1W2PP77_HUMAN,6AT5_A
tr|A0A2R8Y5Z7|A0A2R8Y5Z7_HUMAN,6RYU_W
tr|A0A2R8Y6Z9|A0A2R8Y6Z9_HUMAN,5G0J_A
tr|A0A2R8Y7E7|A0A2R8Y7E7_HUMAN,7LHW_A
tr|A0A2R8Y7Z3|A0A2R8Y7Z3_HUMAN,4L0Z_A
tr|A0A3B3IS62|A0A3B3IS62_HUMAN,6SNI_X
tr|A0A494C0A2|A0A494C0A2_HUMAN,6ZYA_A
tr|A0A669KBI7|A0A669KBI7_HUMAN,6VEN_N
tr|A0A6Q8PGG0|A0A6Q8PGG0_HUMAN,3HG3_B
tr|A0A7I2V4N8|A0A7I2V4N8_HUMAN,5LC5_O
tr|A0A7I2V523|A0A7I2V523_HUMAN,6EPE_N
tr|A0A7I2V597|A0A7I2V597_HUMAN,2ME8_A
tr|A0A7I2V5A3|A0A7I2V5A3_HUMAN,4AVX_A
tr|A0A7P0RGV0|A0A7P0RGV0_HUMAN,4D7R_A
tr|A0A7P0T9D6|A0A7P0T9D6_HUMAN,6I7S_B
tr|A0A7P0T9K6|A0A7P0T9K6_HUMAN,5X89_A
tr|A0A7P0TBL2|A0A7P0TBL2_HUMAN,6M18_A
tr|A0A7P0Z4H6|A0A7P0Z4H6_HUMAN,2A3L_A
tr|A0A804HHZ3|A0A804HHZ3_HUMAN,6OCN_A
tr|A0A804HKI3|A0A804HKI3_HUMAN,3BTN_A
tr|A0A8C8NLQ3|A0A8C8NLQ3_HUMAN,6VP6_A
tr|A0A8C8USR6|A0A8C8USR6_HUMAN,4XI7_A
tr|A0A8I5KWQ7|A0A8I5KWQ7_HUMAN,4UHL_C
tr|A0A8I5QKU8|A0A8I5QKU8_HUMAN,7MFD_A
tr|A0A8Q3WL01|A0A8Q3WL01_HUMAN,3IAR_A
tr|A0A8V8TQ92|A0A8V8TQ92_HUMAN,1H7S_A
tr|A0A994J4S7|A0A994J4S7_HUMAN,3N89_B
tr|A0A994J5X2|A0A994J5X2_HUMAN,6MDN_D
tr|A1PQG8|A1PQG8_HUMAN,7CO9_A
tr|A6PVN8|A6PVN8_HUMAN,2G62_A
tr|A8MW50|A8MW50_HUMAN,4Q3N_A
tr|B0QYR6|B0QYR6_HUMAN,1OXZ_A
tr|B4E1K5|B4E1K5_HUMAN,4QUV_B
tr|B5MCR8|B5MCR8_HUMAN,6XPD_A
tr|B5MCZ3|B5MCZ3_HUMAN,1ALU_A
tr|B7Z1T1|B7Z1T1_HUMAN,6SO5_D
tr|B7Z2Y2|B7Z2Y2_HUMAN,2JQQ_A
tr|B7ZBF8|B7ZBF8_HUMAN,1GXC_D
tr|B8ZZH7|B8ZZH7_HUMAN,6HTS_R
tr|B9ZVN9|B9ZVN9_HUMAN,7VBB_A
tr|C6G488|C6G488_HUMAN,5CXY_A
tr|C9IZ30|C9IZ30_HUMAN,6QAJ_B
tr|C9J7K9|C9J7K9_HUMAN,2Q4M_A
tr|C9JRJ5|C9JRJ5_HUMAN,2JTN_A
tr|D6R9B6|D6R9B6_HUMAN,4V6W_AB
tr|D6RAC2|D6RAC2_HUMAN,7O7Y_AF
tr|E2QRB3|E2QRB3_HUMAN,3TRI_A
tr|E5RFZ7|E5RFZ7_HUMAN,6BMS_D
tr|E5RGC1|E5RGC1_HUMAN,6TTU_T
tr|E5RHZ6|E5RHZ6_HUMAN,4C69_X
tr|E5RK45|E5RK45_HUMAN,5ZTY_A
tr|E7EQB8|E7EQB8_HUMAN,2D1C_B
tr|E7EV53|E7EV53_HUMAN,6HUO_C
tr|E7EWX6|E7EWX6_HUMAN,5FYQ_A
tr|E9PBC1|E9PBC1_HUMAN,4GZC_A
tr|E9PMH9|E9PMH9_HUMAN,3QYQ_C
tr|E9PN30|E9PN30_HUMAN,5KIU_A
tr|F2Z2N6|F2Z2N6_HUMAN,5VFP_e
tr|F5GZZ9|F5GZZ9_HUMAN,5ZE3_B
tr|F5H251|F5H251_HUMAN,7PN1_A
tr|F5H847|F5H847_HUMAN,6O7U_a
tr|F8VNY2|F8VNY2_HUMAN,4LIM_A
tr|F8WDR1|F8WDR1_HUMAN,7DRT_A
tr|G3V0I9|G3V0I9_HUMAN,4FC7_B
tr|G3V150|G3V150_HUMAN,3CU0_A
tr|G3V2N3|G3V2N3_HUMAN,6T90_K
tr|G3V3T6|G3V3T6_HUMAN,2KLZ_A
tr|G5E9H5|G5E9H5_HUMAN,4PZG_A
tr|H0Y5G3|H0Y5G3_HUMAN,6Y20_D
tr|H0Y953|H0Y953_HUMAN,7OP8_A
tr|H0YC23|H0YC23_HUMAN,1WAO_1
tr|H0YI98|H0YI98_HUMAN,6ZNL_n
tr|H0YJJ9|H0YJJ9_HUMAN,2LAV_A
tr|H0YKS4|H0YKS4_HUMAN,5LPX_A
tr|H0YKX0|H0YKX0_HUMAN,6SC8_A
tr|H0YKZ7|H0YKZ7_HUMAN,5LPX_A
tr|H0YNY8|H0YNY8_HUMAN,2LK2_A
tr|H3BQ92|H3BQ92_HUMAN,6LTH_L
tr|H3BT25|H3BT25_HUMAN,6DU6_C
tr|H7C2E4|H7C2E4_HUMAN,6HL7_A
tr|H7C4R8|H7C4R8_HUMAN,4AQ6_I
tr|I3NI08|I3NI08_HUMAN,5SY1_B
tr|K7EKI0|K7EKI0_HUMAN,3R6N_B
tr|K7ELC2|K7ELC2_HUMAN,3J7A_X
tr|K7ERN1|K7ERN1_HUMAN,7BII_B
tr|K7ES72|K7ES72_HUMAN,4RGJ_A
tr|M0QYC7|M0QYC7_HUMAN,6TED_V
sp|O95626|AN32D_HUMAN,6XZQ_G
tr|Q2TA70|Q2TA70_HUMAN,6OB7_A
sp|Q5DJT8|CT452_HUMAN,7PKS_f
tr|Q5JT02|Q5JT02_HUMAN,6P2R_A
tr|Q5T8T7|Q5T8T7_HUMAN,7ENA_v
tr|Q5T911|Q5T911_HUMAN,7ENJ_D
tr|Q5TCI8|Q5TCI8_HUMAN,7CRG_C
tr|Q6ZN50|Q6ZN50_HUMAN,5H2D_A
sp|Q8NH21|OR4F5_HUMAN,7JOZ_R
tr|X6R390|X6R390_HUMAN,5NZV_D
tr|A0A087WT21|A0A087WT21_HUMAN,7C4J_H
tr|A0A087WTC6|A0A087WTC6_HUMAN,4Y66_C
tr|A0A087WX67|A0A087WX67_HUMAN,7PY2_C
tr|A0A087X0J1|A0A087X0J1_HUMAN,6T9K_D
tr|A0A087X0V9|A0A087X0V9_HUMAN,6WCZ_A
tr|A0A096LNM5|A0A096LNM5_HUMAN,1E07_A
tr|A0A0A0MSF5|A0A0A0MSF5_HUMAN,4HXI_A
tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN,1H6Q_A
tr|A0A0C4DFW0|A0A0C4DFW0_HUMAN,1SRQ_A
tr|A0A0C4DG10|A0A0C4DG10_HUMAN,5Y9D_A
tr|A0A0C4DH01|A0A0C4DH01_HUMAN,7ASV_A
tr|A0A0C4DH60|A0A0C4DH60_HUMAN,4RGJ_A
tr|A0A0D9SFY2|A0A0D9SFY2_HUMAN,6WZG_R
tr|A0A0D9SGK2|A0A0D9SGK2_HUMAN,1R6H_A
tr|A0A0G2JLX2|A0A0G2JLX2_HUMAN,3VH8_G
tr|A0A0G2JMS5|A0A0G2JMS5_HUMAN,7OF0_d
tr|A0A0J9YW02|A0A0J9YW02_HUMAN,6QAJ_B
tr|A0A0J9YW16|A0A0J9YW16_HUMAN,5A7G_A
tr|A0A0J9YW81|A0A0J9YW81_HUMAN,6CNO_D
tr|A0A0J9YWM7|A0A0J9YWM7_HUMAN,7E34_B
tr|A0A140T977|A0A140T977_HUMAN,4CVZ_A
tr|A0A1B0GVY7|A0A1B0GVY7_HUMAN,6K06_A
tr|A0A1C7CYX2|A0A1C7CYX2_HUMAN,7VFU_D
tr|A0A1W2PNW8|A0A1W2PNW8_HUMAN,6CAA_A
tr|A0A1W2PP51|A0A1W2PP51_HUMAN,7MJP_A
tr|A0A1W2PQY1|A0A1W2PQY1_HUMAN,7W72_T
tr|A0A1W2PSB1|A0A1W2PSB1_HUMAN,1D0N_A
tr|A0A286YFA8|A0A286YFA8_HUMAN,5XSY_A
tr|A0A2R8Y5N4|A0A2R8Y5N4_HUMAN,3HR2_A
tr|A0A2R8Y797|A0A2R8Y797_HUMAN,5ONI_A
tr|A0A2R8Y7K4|A0A2R8Y7K4_HUMAN,6A70_B
tr|A0A2R8Y7T1|A0A2R8Y7T1_HUMAN,5ONI_A
tr|A0A2R8Y888|A0A2R8Y888_HUMAN,2KLZ_A
tr|A0A2R8YCG4|A0A2R8YCG4_HUMAN,7MIT_E
tr|A0A2R8YCP0|A0A2R8YCP0_HUMAN,5WFN_D
tr|A0A2R8YEU0|A0A2R8YEU0_HUMAN,1NUT_B
tr|A0A2R8YF04|A0A2R8YF04_HUMAN,7KWO_V
tr|A0A2R8YFK2|A0A2R8YFK2_HUMAN,3T6G_D
tr|A0A2R8YFK8|A0A2R8YFK8_HUMAN,6B9H_A
tr|A0A2R8YFQ7|A0A2R8YFQ7_HUMAN,4OM8_B
tr|A0A2R8YG38|A0A2R8YG38_HUMAN,6XY7_AAA
tr|A0A2U3TZJ2|A0A2U3TZJ2_HUMAN,5HDH_A
tr|A0A384DVK7|A0A384DVK7_HUMAN,6PCV_A
tr|A0A3B3IRJ3|A0A3B3IRJ3_HUMAN,4BKX_B
tr|A0A3B3IS82|A0A3B3IS82_HUMAN,5VKJ_A
tr|A0A3B3ITQ7|A0A3B3ITQ7_HUMAN,6SEQ_A
tr|A0A494C0F0|A0A494C0F0_HUMAN,7ENN_K
tr|A0A494C0Q3|A0A494C0Q3_HUMAN,4D1E_A
tr|A0A494C113|A0A494C113_HUMAN,5T9J_B
tr|A0A590UJ53|A0A590UJ53_HUMAN,2I3D_B
tr|A0A5F9ZHY1|A0A5F9ZHY1_HUMAN,1IC8_B
tr|A0A5S8K7D6|A0A5S8K7D6_HUMAN,2P24_B
tr|A0A6Q8PFP3|A0A6Q8PFP3_HUMAN,4B3F_X
tr|A0A6Q8PGT8|A0A6Q8PGT8_HUMAN,6HLU_A
tr|A0A6Q8PGZ0|A0A6Q8PGZ0_HUMAN,6QAJ_B
tr|A0A6Q8PH30|A0A6Q8PH30_HUMAN,3N9X_A
